            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
2380005.500000000, A.D. 1804-Feb-19 00:00:00.0000, -1.418834703231731E+09, -6.564436879807436E+07,  3.360382096457350E+07,
2380065.500000000, A.D. 1804-Apr-19 00:00:00.0000, -1.418972727174977E+09, -1.120141293983129E+08,  1.447813336420696E+07,
2380125.500000000, A.D. 1804-Jun-18 00:00:00.0000, -1.417355559871078E+09, -1.582473805688198E+08, -4.666189025075902E+06,
2380185.500000000, A.D. 1804-Aug-17 00:00:00.0000, -1.413995483818855E+09, -2.042871701589978E+08, -2.380547292140048E+07,
2380245.500000000, A.D. 1804-Oct-16 00:00:00.0000, -1.408906030031624E+09, -2.500781132640613E+08, -4.291634759855239E+07,
2380305.500000000, A.D. 1804-Dec-15 00:00:00.0000, -1.402103185170325E+09, -2.955665531228735E+08, -6.197565454010980E+07,
2380365.500000000, A.D. 1805-Feb-13 00:00:00.0000, -1.393605686466583E+09, -3.406993626632345E+08, -8.096051172072554E+07,
2380425.500000000, A.D. 1805-Apr-14 00:00:00.0000, -1.383433629566705E+09, -3.854234589904958E+08, -9.984848329589652E+07,
2380485.500000000, A.D. 1805-Jun-13 00:00:00.0000, -1.371607919678382E+09, -4.296872644583414E+08, -1.186175558837319E+08,
2380545.500000000, A.D. 1805-Aug-12 00:00:00.0000, -1.358151415973093E+09, -4.734412216197542E+08, -1.372460242440200E+08,
2380605.500000000, A.D. 1805-Oct-11 00:00:00.0000, -1.343089557986159E+09, -5.166367546603781E+08, -1.557125102750994E+08,
2380665.500000000, A.D. 1805-Dec-10 00:00:00.0000, -1.326449248762539E+09, -5.592253994780949E+08, -1.739961270518485E+08,
2380725.500000000, A.D. 1806-Feb-08 00:00:00.0000, -1.308257844852619E+09, -6.011600101876113E+08, -1.920765025755633E+08,
2380785.500000000, A.D. 1806-Apr-09 00:00:00.0000, -1.288544130245733E+09, -6.423956216596279E+08, -2.099336526791694E+08,
2380845.500000000, A.D. 1806-Jun-08 00:00:00.0000, -1.267339210836841E+09, -6.828886524204738E+08, -2.275479567224581E+08,
2380905.500000000, A.D. 1806-Aug-07 00:00:00.0000, -1.244675759386240E+09, -7.225957765255080E+08, -2.449003021256666E+08,
2380965.500000000, A.D. 1806-Oct-06 00:00:00.0000, -1.220586666565216E+09, -7.614747193483047E+08, -2.619721572786917E+08,
2381025.500000000, A.D. 1806-Dec-05 00:00:00.0000, -1.195105729404527E+09, -7.994854245074750E+08, -2.787454451016262E+08,
2381085.500000000, A.D. 1807-Feb-03 00:00:00.0000, -1.168268737599530E+09, -8.365895577178714E+08, -2.952024791343254E+08,
2381145.500000000, A.D. 1807-Apr-04 00:00:00.0000, -1.140113114133736E+09, -8.727492524837173E+08, -3.113260784145319E+08,
2381205.500000000, A.D. 1807-Jun-03 00:00:00.0000, -1.110676405648958E+09, -9.079274043957521E+08, -3.270996824729977E+08,
2381265.500000000, A.D. 1807-Aug-02 00:00:00.0000, -1.079996577017866E+09, -9.420890485759250E+08, -3.425072412371518E+08,
2381325.500000000, A.D. 1807-Oct-01 00:00:00.0000, -1.048113201739858E+09, -9.752012067367707E+08, -3.575331173310604E+08,
2381385.500000000, A.D. 1807-Nov-30 00:00:00.0000, -1.015067494153643E+09, -1.007231629265888E+09, -3.721621650223119E+08,
2381445.500000000, A.D. 1808-Jan-29 00:00:00.0000, -9.809008346153190E+08, -1.038148577010809E+09, -3.863798731855616E+08,
2381505.500000000, A.D. 1808-Mar-29 00:00:00.0000, -9.456545933997434E+08, -1.067922265009774E+09, -4.001722875050197E+08,
2381565.500000000, A.D. 1808-May-28 00:00:00.0000, -9.093713287747238E+08, -1.096525077592376E+09, -4.135258867022290E+08,
