"spkid","full_name","diameter","extent","rot_per","orbit_id","epoch","e","a","q","i","w","ad","per","per_y","sigma_e","sigma_a","sigma_q","sigma_i","sigma_per","first_obs","last_obs"
2353213,"353213 (2009 SY356)",,,,"JPL 12",2459600.5,0.1325,5.23,4.537,7.90,42.33,5.92,4.37e+03,12,8.4e-08,2.3e-07,6.0e-07,9.8e-06,2.8e-04,2009-09-18,2021-11-09
2353215,"353215 (2009 TE12)",14.854,,24,"JPL 22",2459600.5,0.1212,5.252,4.615,22.43,155.46,5.89,4.4e+03,12,7.4e-08,1.5e-07,4.2e-07,8.4e-06,1.9e-04,2003-05-03,2022-01-25
2353217,"353217 (2009 UG60)",,,,"JPL 18",2459600.5,0.0749,5.277,4.882,4.53,310.16,5.67,4.43e+03,12.1,8.6e-08,2.5e-07,6.5e-07,6.5e-06,3.1e-04,2009-09-28,2021-11-24
2353218,"353218 (2009 UN67)",15.558,,,"JPL 17",2459600.5,0.0339,5.273,5.094,13.52,48.46,5.45,4.42e+03,12.1,6.8e-08,2.0e-07,5.2e-07,5.9e-06,2.6e-04,2003-04-09,2021-11-27
2353227,"353227 (2010 AP119)",12.904,,,"JPL 24",2459600.5,0.0790,5.216,4.804,7.74,240.27,5.63,4.35e+03,11.9,5.8e-08,1.8e-07,2.9e-07,4.0e-06,2.3e-04,2003-04-01,2022-02-22
2353228,"353228 (2010 AC121)",13.182,,,"JPL 26",2459600.5,0.0447,5.269,5.033,13.13,314.60,5.50,4.42e+03,12.1,6.8e-08,2.2e-07,5.4e-07,4.8e-06,2.7e-04,2001-02-01,2022-01-18
2353230,"353230 (2010 BJ35)",8.879,,,"JPL 17",2459600.5,0.1269,5.196,4.537,9.70,91.36,5.86,4.33e+03,11.8,6.4e-08,2.0e-07,4.7e-07,6.5e-06,2.6e-04,2001-01-26,2022-01-31
2353336,"353336 (2010 PG26)",,,,"JPL 17",2459600.5,0.0869,5.156,4.708,7.52,128.58,5.60,4.28e+03,11.7,8.2e-08,2.2e-07,5.9e-07,7.2e-06,2.7e-04,2005-02-15,2021-11-28
2353342,"353342 (2010 UJ77)",,,,"JPL 20",2459600.5,0.0271,5.159,5.019,10.72,161.24,5.30,4.28e+03,11.7,7.8e-08,2.4e-07,6.1e-07,4.9e-06,3.0e-04,2002-02-07,2021-11-09
2353343,"353343 (2010 VD5)",,,,"JPL 22",2459600.5,0.0850,5.233,4.788,7.49,342.48,5.68,4.37e+03,12,6.3e-08,2.3e-07,4.8e-07,7.0e-06,2.9e-04,2002-02-19,2021-11-27
2353344,"353344 (2010 VF21)",,,,"JPL 14",2459600.5,0.1136,5.213,4.621,1.63,248.73,5.81,4.35e+03,11.9,7.0e-08,2.1e-07,3.9e-07,6.7e-06,2.6e-04,1998-10-29,2021-10-30
2353346,"353346 (2010 VV78)",,,,"JPL 17",2459600.5,0.0889,5.129,4.673,8.54,316.56,5.58,4.24e+03,11.6,8.1e-08,1.9e-07,5.5e-07,5.0e-06,2.3e-04,2001-02-20,2022-01-25
2353347,"353347 (2010 VB90)",,,,"JPL 21",2459600.5,0.0846,5.195,4.755,6.41,284.96,5.63,4.32e+03,11.8,6.0e-08,1.8e-07,3.1e-07,7.1e-06,2.2e-04,2008-10-07,2022-01-17
2353348,"353348 (2010 VR100)",,,,"JPL 12",2459600.5,0.1603,5.234,4.395,1.56,101.37,6.07,4.37e+03,12,9.0e-08,2.0e-07,5.1e-07,1.3e-05,2.5e-04,2001-02-02,2021-11-07
2353349,"353349 (2010 VT103)",,,,"JPL 15",2459600.5,0.0564,5.213,4.919,5.38,51.83,5.51,4.35e+03,11.9,7.3e-08,2.2e-07,4.9e-07,6.3e-06,2.7e-04,2003-04-04,2021-11-30
2353350,"353350 (2010 VA116)",,,,"JPL 18",2459600.5,0.0586,5.285,4.975,6.20,157.49,5.59,4.44e+03,12.1,7.1e-08,2.2e-07,5.0e-07,8.2e-06,2.7e-04,2000-12-28,2021-11-28
2353351,"353351 (2010 VO138)",,,,"JPL 20",2459600.5,0.0871,5.205,4.751,8.52,3.27,5.66,4.34e+03,11.9,6.7e-08,2.4e-07,5.3e-07,4.8e-06,3.0e-04,2003-05-02,2021-11-27
2353352,"353352 (2010 VK165)",,,,"JPL 17",2459600.5,0.1441,5.156,4.413,6.96,82.41,5.90,4.28e+03,11.7,5.8e-08,2.1e-07,3.8e-07,8.3e-06,2.6e-04,2002-03-11,2021-11-06
2353353,"353353 (2010 VS173)",,,,"JPL 18",2459600.5,0.1289,5.138,4.475,13.80,84.90,5.80,4.25e+03,11.6,7.1e-08,2.1e-07,5.1e-07,1.0e-05,2.6e-04,2003-03-23,2021-11-28
2353354,"353354 (2010 VC181)",,,,"JPL 15",2459600.5,0.0609,5.243,4.924,1.78,254.29,5.56,4.38e+03,12,7.8e-08,1.8e-07,5.1e-07,7.3e-06,2.2e-04,2007-09-10,2022-01-21
2353355,"353355 (2010 VQ184)",,,,"JPL 17",2459600.5,0.0418,5.194,4.977,1.48,57.17,5.41,4.32e+03,11.8,6.6e-08,1.8e-07,3.7e-07,5.7e-06,2.3e-04,2002-03-12,2021-11-25
2353356,"353356 (2010 VZ214)",,,,"JPL 14",2459600.5,0.0888,5.143,4.686,6.83,186.51,5.60,4.26e+03,11.7,8.0e-08,1.7e-07,5.3e-07,7.4e-06,2.1e-04,1998-10-14,2021-11-25
2353357,"353357 (2010 WD2)",,,,"JPL 12",2459600.5,0.1030,5.175,4.642,1.58,254.35,5.71,4.3e+03,11.8,9.0e-08,1.4e-07,5.3e-07,8.5e-06,1.8e-04,1998-11-15,2022-01-21
2353358,"353358 (2010 WG54)",,,,"JPL 15",2459600.5,0.0680,5.226,4.871,5.22,228.67,5.58,4.36e+03,11.9,8.2e-08,2.3e-07,5.3e-07,6.2e-06,2.9e-04,2005-06-14,2021-11-30
2353359,"353359 (2010 WN60)",,,,"JPL 25",2459600.5,0.0784,5.177,4.771,9.91,327.75,5.58,4.3e+03,11.8,7.3e-08,2.1e-07,5.5e-07,4.9e-06,2.6e-04,2000-12-30,2021-11-25
2353360,"353360 (2010 WY67)",,,,"JPL 15",2459600.5,0.0037,5.098,5.079,4.11,181.57,5.12,4.2e+03,11.5,8.9e-08,1.8e-07,5.7e-07,6.4e-06,2.3e-04,2002-03-05,2022-03-25
2353361,"353361 (2010 XV24)",,,,"JPL 19",2459600.5,0.1055,5.202,4.653,16.19,315.84,5.75,4.33e+03,11.9,8.8e-08,2.5e-07,6.4e-07,4.8e-06,3.1e-04,2005-06-08,2021-12-04
2353362,"353362 (2010 XS47)",,,,"JPL 19",2459600.5,0.0954,5.117,4.628,10.10,3.62,5.60,4.23e+03,11.6,7.2e-08,1.9e-07,5.2e-07,4.6e-06,2.4e-04,2002-02-22,2021-11-27
2353363,"353363 (2010 XP50)",,,5.403,"JPL 24",2459600.5,0.1128,5.192,4.606,24.94,310.50,5.78,4.32e+03,11.8,7.1e-08,2.5e-07,3.8e-07,8.3e-06,3.1e-04,1998-10-12,2022-01-21
2353364,"353364 (2010 XC77)",13.932,,,"JPL 19",2459600.5,0.1339,5.204,4.507,13.52,306.16,5.90,4.34e+03,11.9,7.7e-08,2.0e-07,4.8e-07,5.3e-06,2.6e-04,2004-03-18,2022-02-22
2353721,"353721 (2011 WR1)",,,,"JPL 20",2459600.5,0.0530,5.128,4.857,9.35,58.25,5.40,4.24e+03,11.6,5.9e-08,2.2e-07,4.2e-07,5.6e-06,2.7e-04,2003-03-31,2021-11-19
2353727,"353727 (2011 WF62)",,,,"JPL 11",2459600.5,0.1632,5.169,4.326,5.58,283.62,6.01,4.29e+03,11.8,7.6e-08,2.7e-07,3.5e-07,8.8e-06,3.4e-04,2000-01-12,2021-11-06
2353737,"353737 (2011 XO1)",,,,"JPL 22",2459600.5,0.1556,5.184,4.377,12.90,44.89,5.99,4.31e+03,11.8,6.2e-08,2.1e-07,4.6e-07,4.7e-06,2.7e-04,2000-01-13,2021-11-19
2353738,"353738 (2011 YP)",,,,"JPL 21",2459600.5,0.0819,5.263,4.832,9.94,354.27,5.69,4.41e+03,12.1,8.1e-08,2.8e-07,6.6e-07,5.0e-06,3.5e-04,2001-01-04,2021-11-27
2353739,"353739 (2011 YN8)",,,,"JPL 18",2459600.5,0.0884,5.254,4.790,9.84,287.46,5.72,4.4e+03,12,7.9e-08,2.2e-07,5.7e-07,5.2e-06,2.8e-04,2008-10-07,2021-12-03
2353740,"353740 (2011 YB18)",,,,"JPL 16",2459600.5,0.0655,5.153,4.815,8.68,297.36,5.49,4.27e+03,11.7,8.3e-08,2.4e-07,6.0e-07,5.0e-06,2.9e-04,2005-05-10,2021-11-19
2353742,"353742 (2011 YE28)",,,,"JPL 12",2459600.5,0.1002,5.219,4.696,21.76,187.54,5.74,4.35e+03,11.9,9.0e-08,2.2e-07,6.2e-07,5.6e-06,2.7e-04,1995-07-04,2022-01-05
2353743,"353743 (2011 YN40)",,,,"JPL 18",2459600.5,0.0910,5.281,4.800,8.57,329.72,5.76,4.43e+03,12.1,8.8e-08,2.3e-07,6.4e-07,4.8e-06,3.0e-04,2002-03-12,2021-11-27
2353744,"353744 (2011 YL45)",,,,"JPL 20",2459600.5,0.0500,5.209,4.948,8.30,337.60,5.47,4.34e+03,11.9,7.3e-08,1.9e-07,5.3e-07,6.1e-06,2.4e-04,1995-07-22,2022-01-28
2353747,"353747 (2011 YK57)",,,,"JPL 21",2459600.5,0.0433,5.356,5.124,7.38,320.44,5.59,4.53e+03,12.4,7.3e-08,2.0e-07,5.3e-07,4.3e-06,2.5e-04,1996-10-09,2022-02-22
2353748,"353748 (2011 YT65)",,,,"JPL 18",2459600.5,0.0759,5.186,4.793,15.94,254.60,5.58,4.31e+03,11.8,6.1e-08,1.9e-07,4.1e-07,5.0e-06,2.4e-04,2001-02-02,2021-12-03
2353749,"353749 (2011 YP74)",,,,"JPL 17",2459600.5,0.0777,5.222,4.816,27.38,337.41,5.63,4.36e+03,11.9,9.2e-08,1.9e-07,6.1e-07,6.8e-06,2.4e-04,2000-04-04,2022-03-07
2353753,"353753 (2012 BU57)",,,,"JPL 23",2459600.5,0.0403,5.205,4.995,4.17,290.94,5.41,4.34e+03,11.9,6.5e-08,1.4e-07,4.1e-07,4.4e-06,1.7e-04,2002-03-09,2022-02-22
2353755,"353755 (2012 BW101)",,,,"JPL 13",2459600.5,0.1089,5.2,4.634,6.64,139.23,5.77,4.33e+03,11.9,8.7e-08,1.8e-07,5.8e-07,7.8e-06,2.3e-04,2001-03-18,2021-11-29
2353761,"353761 (2012 CF52)",8.820,,,"JPL 19",2459600.5,0.0959,5.146,4.652,8.42,112.27,5.64,4.26e+03,11.7,6.2e-08,1.5e-07,3.9e-07,5.1e-06,1.9e-04,2007-09-11,2022-01-15
2353796,"353796 (2012 RR6)",,,,20,2459600.5,0.1069,5.153,4.602,16.54,97.53,5.70,4.27e+03,11.7,6.6e-08,1.7e-07,4.7e-07,7.4e-06,2.1e-04,2000-08-05,2021-08-28
2353801,"353801 (2012 TR52)",,,,13,2459600.5,0.0158,5.281,5.198,17.94,141.57,5.36,4.43e+03,12.1,9.6e-08,2.7e-07,3.6e-07,8.6e-06,3.4e-04,2000-10-05,2021-07-11
2353930,"353930 (1995 OX17)",,,,"JPL 14",2459600.5,0.0399,5.224,5.016,7.81,159.92,5.43,4.36e+03,11.9,7.6e-08,1.5e-07,4.8e-07,6.2e-06,1.8e-04,1995-07-27,2022-01-21
2353971,"353971 (2000 AE210)",15.344,,,"JPL 21",2459600.5,0.0132,5.171,5.103,26.81,25.08,5.24,4.3e+03,11.8,7.1e-08,2.1e-07,2.6e-07,3.2e-06,2.7e-04,1999-12-27,2022-01-30
2354008,"354008 (2001 DQ55)",,,,"JPL 17",2459600.5,0.1138,5.159,4.571,9.87,83.93,5.75,4.28e+03,11.7,6.1e-08,1.6e-07,4.0e-07,7.4e-06,2.0e-04,2001-01-24,2021-12-30
2354144,"354144 (2002 CB94)",,,,"JPL 24",2459600.5,0.0391,5.216,5.013,22.96,254.76,5.42,4.35e+03,11.9,7.3e-08,1.9e-07,3.2e-07,8.4e-06,2.4e-04,2002-01-22,2022-03-01
2354178,"354178 (2002 CS314)",,,,"JPL 13",2459600.5,0.1135,5.142,4.559,19.38,152.33,5.73,4.26e+03,11.7,8.8e-08,2.2e-07,6.1e-07,8.2e-06,2.7e-04,2001-01-21,2021-11-07
2354180,"354180 (2002 CC318)",,,,"JPL 24",2459600.5,0.0354,5.066,4.886,7.38,303.20,5.25,4.16e+03,11.4,6.3e-08,1.7e-07,4.6e-07,5.8e-06,2.1e-04,2002-02-05,2022-02-22
2354202,"354202 (2002 EF120)",,,,"JPL 23",2459600.5,0.0259,5.197,5.063,9.01,235.30,5.33,4.33e+03,11.8,6.7e-08,2.1e-07,4.7e-07,6.3e-06,2.6e-04,2002-02-14,2022-01-18
2354213,"354213 (2002 FN41)",,,,"JPL 21",2459600.5,0.1066,5.261,4.700,7.25,306.81,5.82,4.41e+03,12.1,6.6e-08,2.2e-07,5.0e-07,8.4e-06,2.8e-04,2002-03-18,2022-01-21
2354342,"354342 (2003 FB85)",,,,"JPL 24",2459600.5,0.0323,5.195,5.027,6.48,315.10,5.36,4.32e+03,11.8,7.8e-08,1.9e-07,3.1e-07,4.4e-06,2.3e-04,2001-01-15,2022-01-21
2354351,"354351 (2003 GY24)",11.630,,,"JPL 21",2459600.5,0.0483,5.223,4.971,9.63,331.72,5.48,4.36e+03,11.9,6.6e-08,1.7e-07,4.2e-07,5.7e-06,2.2e-04,2002-03-11,2022-01-07
2354354,"354354 (2003 GV53)",,,,"JPL 23",2459600.5,0.0344,5.191,5.012,9.99,57.16,5.37,4.32e+03,11.8,6.2e-08,2.2e-07,5.0e-07,6.3e-06,2.7e-04,2002-02-22,2022-02-06
2354364,"354364 (2003 KG25)",,,,"JPL 13",2459600.5,0.0209,5.191,5.083,1.46,94.94,5.30,4.32e+03,11.8,1.1e-07,2.4e-07,5.1e-07,6.6e-06,3.0e-04,2002-02-06,2021-11-11
2355269,"355269 (2007 PH47)",12.763,,,"JPL 21",2459600.5,0.0496,5.276,5.014,22.58,149.74,5.54,4.43e+03,12.1,6.2e-08,1.7e-07,2.6e-07,6.5e-06,2.2e-04,2003-04-27,2021-12-05
2355270,"355270 (2007 PQ47)",12.320,,,"JPL 17",2459600.5,0.1369,5.249,4.531,17.91,170.55,5.97,4.39e+03,12,6.4e-08,1.6e-07,3.0e-07,7.0e-06,2.1e-04,2005-06-16,2021-12-03
2355286,"355286 (2007 RN99)",,,,"JPL 18",2459600.5,0.0260,5.204,5.069,8.92,30.30,5.34,4.34e+03,11.9,6.1e-08,1.7e-07,3.6e-07,6.1e-06,2.1e-04,2002-04-06,2022-01-28
2355287,"355287 (2007 RS101)",,,,"JPL 18",2459600.5,0.0553,5.213,4.925,8.03,188.63,5.50,4.35e+03,11.9,6.2e-08,1.8e-07,2.9e-07,6.1e-06,2.3e-04,2007-08-10,2022-01-28
2355291,"355291 (2007 RT155)",,,,"JPL 21",2459600.5,0.0494,5.254,4.995,14.13,198.39,5.51,4.4e+03,12,6.4e-08,1.4e-07,3.3e-07,6.9e-06,1.8e-04,1995-07-26,2021-12-02
2355310,"355310 (2007 RB309)",,,,"JPL 20",2459600.5,0.0414,5.217,5.001,6.52,270.19,5.43,4.35e+03,11.9,6.3e-08,1.8e-07,4.5e-07,6.8e-06,2.3e-04,2007-09-10,2022-01-28
2355375,"355375 (2007 TL350)",,,,"JPL 20",2459600.5,0.0238,5.177,5.053,15.02,189.19,5.30,4.3e+03,11.8,7.3e-08,1.7e-07,4.4e-07,7.6e-06,2.1e-04,2002-02-25,2022-01-16
2355387,"355387 (2007 TG437)",,,,"JPL 19",2459600.5,0.0635,5.22,4.888,4.55,217.02,5.55,4.36e+03,11.9,6.9e-08,1.5e-07,3.5e-07,6.4e-06,1.9e-04,2006-06-22,2022-01-07
2355755,"355755 (2008 QS24)",,,,"JPL 16",2459600.5,0.0408,5.201,4.989,3.51,208.78,5.41,4.33e+03,11.9,7.0e-08,1.9e-07,4.5e-07,7.7e-06,2.4e-04,2005-05-15,2021-11-09
2355756,"355756 (2008 QL37)",8.864,,,"JPL 17",2459600.5,0.0995,5.14,4.629,7.87,243.50,5.65,4.26e+03,11.7,6.3e-08,1.7e-07,4.1e-07,8.0e-06,2.1e-04,2003-04-08,2021-12-02
2355757,"355757 (2008 QR41)",,,,"JPL 22",2459600.5,0.0880,5.277,4.813,12.77,288.61,5.74,4.43e+03,12.1,6.1e-08,2.0e-07,4.9e-07,7.1e-06,2.6e-04,2002-03-12,2021-11-27
2355758,"355758 (2008 QM42)",,,,"JPL 10",2459600.5,0.0069,5.273,5.237,5.62,201.97,5.31,4.42e+03,12.1,9.2e-08,2.2e-07,6.6e-07,8.9e-06,2.8e-04,2008-08-24,2021-11-25
2355760,"355760 (2008 RQ10)",10.436,,,"JPL 18",2459600.5,0.1083,5.176,4.616,7.26,42.23,5.74,4.3e+03,11.8,5.7e-08,1.4e-07,3.6e-07,6.5e-06,1.8e-04,1996-09-17,2022-02-21
2355762,"355762 (2008 RQ21)",,,,"JPL 17",2459600.5,0.0737,5.282,4.893,11.58,292.00,5.67,4.43e+03,12.1,6.3e-08,1.8e-07,2.9e-07,8.0e-06,2.3e-04,2002-02-13,2021-12-08
2355765,"355765 (2008 RK37)",10.896,,,"JPL 16",2459600.5,0.0891,5.288,4.817,7.20,250.18,5.76,4.44e+03,12.2,6.8e-08,1.6e-07,4.6e-07,8.6e-06,2.0e-04,2001-02-20,2022-01-17
2355766,"355766 (2008 RR38)",,,,"JPL 20",2459600.5,0.0604,5.193,4.879,5.82,265.80,5.51,4.32e+03,11.8,6.5e-08,1.8e-07,4.7e-07,7.1e-06,2.2e-04,2008-09-02,2022-02-03
2355768,"355768 (2008 RY57)",,,,"JPL 23",2459600.5,0.0553,5.211,4.923,25.19,154.50,5.50,4.35e+03,11.9,8.0e-08,1.9e-07,5.1e-07,8.6e-06,2.4e-04,2002-03-11,2021-11-28
2355769,"355769 (2008 RP62)",,,,"JPL 12",2459600.5,0.0738,5.211,4.826,8.70,74.94,5.60,4.34e+03,11.9,9.0e-08,2.1e-07,6.1e-07,1.3e-05,2.6e-04,2008-09-04,2022-03-01
2355774,"355774 (2008 RA122)",,,,"JPL 14",2459600.5,0.0735,5.27,4.883,8.37,29.08,5.66,4.42e+03,12.1,7.7e-08,1.9e-07,5.0e-07,8.6e-06,2.4e-04,2008-09-03,2021-11-30
2355775,"355775 (2008 RK123)",,,,"JPL 15",2459600.5,0.0290,5.126,4.978,7.98,17.04,5.28,4.24e+03,11.6,7.8e-08,1.9e-07,4.3e-07,8.7e-06,2.4e-04,2002-03-18,2022-02-06
2355776,"355776 (2008 RM123)",,,,"JPL 19",2459600.5,0.0254,5.128,4.997,5.81,163.75,5.26,4.24e+03,11.6,7.8e-08,1.7e-07,3.6e-07,8.4e-06,2.1e-04,2002-02-20,2021-11-30
2355777,"355777 (2008 RV123)",,,,"JPL 13",2459600.5,0.0779,5.154,4.752,3.36,59.97,5.56,4.27e+03,11.7,9.2e-08,1.4e-07,5.4e-07,9.2e-06,1.7e-04,2002-02-13,2021-11-25
2355778,"355778 (2008 RA125)",,,,"JPL 21",2459600.5,0.0509,5.22,4.955,21.07,241.99,5.49,4.36e+03,11.9,7.3e-08,1.9e-07,5.1e-07,8.1e-06,2.3e-04,2001-02-20,2021-11-25
2355779,"355779 (2008 RY125)",,,,"JPL 15",2459600.5,0.0815,5.315,4.882,7.78,232.15,5.75,4.48e+03,12.3,7.0e-08,1.7e-07,4.9e-07,8.8e-06,2.1e-04,2001-02-20,2021-11-19
2355780,"355780 (2008 RR126)",,,,"JPL 18",2459600.5,0.0765,5.265,4.863,7.41,27.82,5.67,4.41e+03,12.1,7.0e-08,2.4e-07,3.6e-07,6.9e-06,3.0e-04,2002-02-13,2021-12-02
2355781,"355781 (2008 RZ126)",,,,"JPL 15",2459600.5,0.0300,5.23,5.073,7.37,128.56,5.39,4.37e+03,12,7.4e-08,1.8e-07,4.4e-07,6.4e-06,2.2e-04,2007-10-07,2022-02-26
2355782,"355782 (2008 RY127)",,,,"JPL 17",2459600.5,0.0190,5.28,5.180,7.08,55.81,5.38,4.43e+03,12.1,8.4e-08,2.2e-07,5.9e-07,9.1e-06,2.8e-04,2002-03-12,2021-11-30
2355788,"355788 (2008 SX50)",,,,"JPL 19",2459600.5,0.0291,5.289,5.135,10.91,76.01,5.44,4.44e+03,12.2,7.4e-08,1.8e-07,5.2e-07,8.9e-06,2.3e-04,2000-04-04,2021-11-29
2355791,"355791 (2008 SW85)",,,,"JPL 13",2459600.5,0.0183,5.204,5.109,13.98,310.80,5.30,4.34e+03,11.9,7.6e-08,1.8e-07,3.4e-07,9.6e-06,2.2e-04,1996-10-09,2022-01-31
2355808,"355808 (2008 SK275)",,,,"JPL 15",2459600.5,0.0567,5.32,5.019,10.06,102.42,5.62,4.48e+03,12.3,8.7e-08,2.3e-07,6.4e-07,7.9e-06,2.9e-04,2002-04-05,2021-11-28
2355809,"355809 (2008 SK277)",,,,"JPL 16",2459600.5,0.0630,5.189,4.862,8.34,324.56,5.52,4.32e+03,11.8,7.6e-08,1.8e-07,5.2e-07,6.0e-06,2.3e-04,2007-09-12,2021-12-02
2355810,"355810 (2008 SX279)",,,,"JPL 23",2459600.5,0.0303,5.27,5.111,11.68,288.10,5.43,4.42e+03,12.1,5.9e-08,1.8e-07,4.6e-07,6.4e-06,2.3e-04,2002-03-12,2021-12-03
2355813,"355813 (2008 TZ23)",,,,"JPL 15",2459600.5,0.0259,5.295,5.158,6.39,125.72,5.43,4.45e+03,12.2,6.9e-08,1.6e-07,4.7e-07,6.9e-06,2.0e-04,2001-02-20,2021-12-09
2355814,"355814 (2008 TU37)",9.472,,,"JPL 14",2459600.5,0.0870,5.209,4.756,6.77,88.22,5.66,4.34e+03,11.9,8.1e-08,1.5e-07,4.9e-07,7.7e-06,1.8e-04,2008-09-02,2021-12-30
2355816,"355816 (2008 TN58)",,,,"JPL 15",2459600.5,0.0830,5.286,4.847,6.43,199.63,5.72,4.44e+03,12.2,7.5e-08,1.3e-07,3.9e-07,8.1e-06,1.7e-04,1995-07-25,2021-12-28
2355818,"355818 (2008 TL76)",,,,"JPL 17",2459600.5,0.0422,5.259,5.037,1.05,197.42,5.48,4.4e+03,12.1,8.1e-08,1.5e-07,4.4e-07,8.8e-06,1.9e-04,2003-04-25,2022-02-21
2355820,"355820 (2008 TY96)",,,,"JPL 15",2459600.5,0.0327,5.268,5.096,6.24,235.47,5.44,4.42e+03,12.1,7.3e-08,1.8e-07,4.8e-07,6.3e-06,2.3e-04,2007-10-13,2022-02-06
2355822,"355822 (2008 TY106)",,,,"JPL 15",2459600.5,0.0789,5.236,4.823,13.74,259.41,5.65,4.38e+03,12,7.3e-08,1.7e-07,4.9e-07,7.6e-06,2.1e-04,2007-09-04,2021-11-26
2355830,"355830 (2008 TS174)",,,,"JPL 16",2459600.5,0.0445,5.231,4.998,14.46,25.82,5.46,4.37e+03,12,1.1e-07,2.2e-07,6.2e-07,1.2e-05,2.7e-04,2002-03-21,2022-03-02
2355835,"355835 (2008 UW9)",,,,"JPL 22",2459600.5,0.0149,5.219,5.141,8.99,221.24,5.30,4.35e+03,11.9,6.6e-08,1.6e-07,4.0e-07,7.5e-06,1.9e-04,2002-03-13,2021-12-02
2355836,"355836 (2008 UN15)",,,,"JPL 17",2459600.5,0.0831,5.268,4.830,9.02,22.33,5.71,4.42e+03,12.1,6.9e-08,1.6e-07,4.0e-07,7.7e-06,2.1e-04,2002-04-08,2022-01-31
2355842,"355842 (2008 UU55)",,,,"JPL 17",2459600.5,0.0484,5.251,4.997,3.81,143.10,5.51,4.4e+03,12,8.9e-08,1.6e-07,5.0e-07,8.5e-06,2.0e-04,2008-09-04,2022-02-21
2355849,"355849 (2008 UM109)",,,,"JPL 18",2459600.5,0.0213,5.16,5.050,7.21,140.39,5.27,4.28e+03,11.7,7.5e-08,1.8e-07,5.1e-07,9.1e-06,2.3e-04,1996-09-12,2022-02-21
2355857,"355857 (2008 UT230)",9.540,,,"JPL 17",2459600.5,0.1514,5.227,4.435,3.48,115.06,6.02,4.36e+03,11.9,6.4e-08,1.3e-07,3.7e-07,5.2e-06,1.6e-04,2007-09-10,2022-02-21
2356205,"356205 (2009 QF65)",,,,"JPL 17",2459600.5,0.0957,5.159,4.665,20.67,304.09,5.65,4.28e+03,11.7,8.4e-08,2.2e-07,5.9e-07,4.8e-06,2.7e-04,2009-08-17,2022-01-28
2356206,"356206 (2009 RN13)",,,,"JPL 15",2459600.5,0.0773,5.251,4.845,16.25,80.39,5.66,4.39e+03,12,6.8e-08,2.1e-07,5.0e-07,9.4e-06,2.6e-04,2002-03-11,2021-11-27
2356207,"356207 (2009 RT20)",,,,"JPL 17",2459600.5,0.1434,5.173,4.431,7.93,54.00,5.92,4.3e+03,11.8,8.5e-08,1.8e-07,5.5e-07,1.1e-05,2.2e-04,2002-03-13,2022-01-21
2356208,"356208 (2009 RK25)",,,,"JPL 20",2459600.5,0.0928,5.192,4.710,20.20,266.57,5.67,4.32e+03,11.8,6.9e-08,2.2e-07,4.8e-07,5.4e-06,2.8e-04,2005-07-05,2021-11-23
2356209,"356209 (2009 RS31)",,,,"JPL 21",2459600.5,0.0930,5.203,4.719,9.40,74.60,5.69,4.34e+03,11.9,6.1e-08,1.6e-07,4.3e-07,7.6e-06,2.0e-04,2002-03-09,2022-01-21
2356210,"356210 (2009 RY31)",,,,"JPL 19",2459600.5,0.0494,5.106,4.854,11.78,65.88,5.36,4.21e+03,11.5,6.6e-08,1.4e-07,4.3e-07,7.1e-06,1.7e-04,1997-09-28,2021-11-29
2356211,"356211 (2009 RB63)",,,,"JPL 18",2459600.5,0.0702,5.253,4.885,7.07,199.47,5.62,4.4e+03,12,8.7e-08,1.8e-07,5.6e-07,8.7e-06,2.2e-04,1995-07-30,2021-10-28
2356212,"356212 (2009 RP64)",,,,"JPL 13",2459600.5,0.0606,5.281,4.961,3.32,234.72,5.60,4.43e+03,12.1,7.7e-08,2.2e-07,5.8e-07,9.3e-06,2.8e-04,2007-08-10,2021-11-09
2356213,"356213 (2009 RX64)",,,,"JPL 15",2459600.5,0.1088,5.247,4.676,6.36,81.02,5.82,4.39e+03,12,7.6e-08,1.9e-07,5.2e-07,8.7e-06,2.4e-04,2008-09-25,2021-11-25
2356214,"356214 (2009 RN73)",,,,"JPL 25",2459600.5,0.0128,5.199,5.133,20.73,170.70,5.27,4.33e+03,11.9,8.4e-08,2.1e-07,3.4e-07,7.1e-06,2.7e-04,2001-01-26,2022-01-21
2356215,"356215 (2009 SX40)",,,,"JPL 15",2459600.5,0.0537,5.264,4.981,6.15,275.71,5.55,4.41e+03,12.1,7.0e-08,2.0e-07,5.0e-07,9.0e-06,2.6e-04,2003-04-25,2021-11-25
2356216,"356216 (2009 SH69)",,,,"JPL 15",2459600.5,0.0955,5.22,4.721,5.37,289.49,5.72,4.36e+03,11.9,8.8e-08,2.1e-07,5.9e-07,6.7e-06,2.6e-04,2001-02-02,2021-12-02
2356217,"356217 Clymene (2009 SA101)",,,,"JPL 21",2459600.5,0.0898,5.275,4.802,18.02,55.37,5.75,4.43e+03,12.1,8.5e-08,2.0e-07,5.3e-07,9.9e-06,2.5e-04,2008-09-25,2022-02-03
2356218,"356218 (2009 SZ117)",,,,"JPL 11",2459600.5,0.1425,5.243,4.496,5.08,207.05,5.99,4.39e+03,12,9.0e-08,2.2e-07,6.2e-07,1.0e-05,2.8e-04,2008-09-04,2021-11-06
