            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
2316727.500000000, A.D. 1630-Nov-19 00:00:00.0000,  5.972266058649586E+08,  2.234628146787678E+08,  3.678391012420397E+08,
2316787.500000000, A.D. 1631-Jan-18 00:00:00.0000,  5.544528920297505E+08,  2.732359351510935E+08,  3.947805347878051E+08,
2316847.500000000, A.D. 1631-Mar-19 00:00:00.0000,  5.066703979984677E+08,  3.205365051565076E+08,  4.181466559380694E+08,
2316907.500000000, A.D. 1631-May-18 00:00:00.0000,  4.542651447290900E+08,  3.649076436354654E+08,  4.376879940580882E+08,
2316967.500000000, A.D. 1631-Jul-17 00:00:00.0000,  3.976786535015170E+08,  4.059141091050316E+08,  4.531900588274994E+08,
2317027.500000000, A.D. 1631-Sep-15 00:00:00.0000,  3.374040529687194E+08,  4.431487568163281E+08,  4.644773468378142E+08,
2317087.500000000, A.D. 1631-Nov-14 00:00:00.0000,  2.739810101346124E+08,  4.762388193907889E+08,  4.714168362228125E+08,
2317147.500000000, A.D. 1632-Jan-13 00:00:00.0000,  2.079895472409955E+08,  5.048518186895780E+08,  4.739208341486834E+08,
2317207.500000000, A.D. 1632-Mar-13 00:00:00.0000,  1.400428628450496E+08,  5.287009234512516E+08,  4.719490679726201E+08,
2317267.500000000, A.D. 1632-May-12 00:00:00.0000,  7.077931292559263E+07,  5.475495623565154E+08,  4.655099047483091E+08,
2317327.500000000, A.D. 1632-Jul-11 00:00:00.0000,  8.537466019833102E+05,  5.612151502578883E+08,  4.546606553725708E+08,
2317387.500000000, A.D. 1632-Sep-09 00:00:00.0000, -6.907155406008771E+07,  5.695717983907974E+08,  4.395069329975070E+08,
2317447.500000000, A.D. 1632-Nov-08 00:00:00.0000, -1.383360816437026E+08,  5.725519248838898E+08,  4.202010748522047E+08,
2317507.500000000, A.D. 1633-Jan-07 00:00:00.0000, -2.062901956193674E+08,  5.701467210299753E+08,  3.969396717294205E+08,
2317567.500000000, A.D. 1633-Mar-08 00:00:00.0000, -2.723038545304512E+08,  5.624054923264077E+08,  3.699603039639878E+08,
