

*******************************************************************************
Ephemeris / WWW_USER Fri May 20 08:56:27 2022 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: 1647 Menelaus (1957 MK)         {source: JPL#45}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1800-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2022-Jul-19 00:00:00.0000 TDB
Step-size       : 86400 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Small perturbers: Yes                             {source: SB441-N16}
Output units    : KM-D
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : ICRF
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
  EPOCH=  2457577.5 ! 2016-Jul-08.00 (TDB)         Residual RMS= .23913        
   EC= .0222541789993519   QR= 5.098776579327465   TP= 2456983.9123927536      
   OM= 240.3161462067316   W=  299.3342896448588   IN= 5.649966356422364       
  Equivalent ICRF heliocentric cartesian coordinates (au, au/d):
   X=-3.249296734642639E+00  Y=-3.620201587251248E+00  Z=-1.661291458450406E+00
  VX= 5.801472120338012E-03 VY=-4.806068711167916E-03 VZ=-1.277612822813888E-03
Asteroid physical parameters (km, seconds, rotational period in hours):        
   GM= n.a.                RAD= 21.358             ROTPER= 17.74               
   H= 10.53                G= .150                 B-V= n.a.                   
                           ALBEDO= .056            STYP= n.a.                  
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2383596.500000000, A.D. 1813-Dec-19 00:00:00.0000, -5.818410237434893E+08, -4.487229017005428E+08, -2.233519688240511E+08,
2383656.500000000, A.D. 1814-Feb-17 00:00:00.0000, -5.370447763186167E+08, -4.984570108985847E+08, -2.380176412603063E+08,
2383716.500000000, A.D. 1814-Apr-18 00:00:00.0000, -4.880696820567963E+08, -5.443111309224086E+08, -2.508307355253752E+08,
2383776.500000000, A.D. 1814-Jun-17 00:00:00.0000, -4.353337706979581E+08, -5.859700986271878E+08, -2.617107016613150E+08,
2383836.500000000, A.D. 1814-Aug-16 00:00:00.0000, -3.792764817679364E+08, -6.231579718884090E+08, -2.705937924968078E+08,
2383896.500000000, A.D. 1814-Oct-15 00:00:00.0000, -3.203541821987756E+08, -6.556388136982270E+08, -2.774329458426613E+08,
2383956.500000000, A.D. 1814-Dec-14 00:00:00.0000, -2.590358372153556E+08, -6.832170290692871E+08, -2.821975126667401E+08,
2384016.500000000, A.D. 1815-Feb-12 00:00:00.0000, -1.957988857073442E+08, -7.057373027185661E+08, -2.848728532308213E+08,
2384076.500000000, A.D. 1815-Apr-13 00:00:00.0000, -1.311253542670301E+08, -7.230841871904663E+08, -2.854598226969613E+08,
2384136.500000000, A.D. 1815-Jun-12 00:00:00.0000, -6.549822389236929E+07, -7.351813853117161E+08, -2.839741648532268E+08,
2384196.500000000, A.D. 1815-Aug-11 00:00:00.0000,  6.019350022910609E+05, -7.419907904686189E+08, -2.804458392676979E+08,
2384256.500000000, A.D. 1815-Oct-10 00:00:00.0000,  6.670005196443766E+07, -7.435113253603038E+08, -2.749182973440707E+08,
2384316.500000000, A.D. 1815-Dec-09 00:00:00.0000,  1.323293761377489E+08, -7.397776168336295E+08, -2.674477213951729E+08,
2384376.500000000, A.D. 1816-Feb-07 00:00:00.0000,  1.970340419407881E+08, -7.308585504979461E+08, -2.581022423991627E+08,
2384436.500000000, A.D. 1816-Apr-07 00:00:00.0000,  2.603713856044568E+08, -7.168557463137012E+08, -2.469611500111276E+08,
2384496.500000000, A.D. 1816-Jun-06 00:00:00.0000,  3.219140320214818E+08, -6.979019694658706E+08, -2.341140995694448E+08,
2384556.500000000, A.D. 1816-Aug-05 00:00:00.0000,  3.812517741157012E+08, -6.741595071363544E+08, -2.196603253006351E+08,
2384616.500000000, A.D. 1816-Oct-04 00:00:00.0000,  4.379932680204777E+08, -6.458185314022877E+08, -2.037078652120867E+08,
2384676.500000000, A.D. 1816-Dec-03 00:00:00.0000,  4.917675560824353E+08, -6.130954647122610E+08, -1.863728018986397E+08,
2384736.500000000, A.D. 1817-Feb-01 00:00:00.0000,  5.422254443159471E+08, -5.762313434201808E+08, -1.677785167257527E+08,
2384796.500000000, A.D. 1817-Apr-02 00:00:00.0000,  5.890407590744530E+08, -5.354902030325723E+08, -1.480549621404153E+08,
2384856.500000000, A.D. 1817-Jun-01 00:00:00.0000,  6.319114948623437E+08, -4.911574785414677E+08, -1.273379493866269E+08,
2384916.500000000, A.D. 1817-Jul-31 00:00:00.0000,  6.705608709282587E+08, -4.435384196804610E+08, -1.057684496850829E+08,
2384976.500000000, A.D. 1817-Sep-29 00:00:00.0000,  7.047383167919767E+08, -3.929565134903212E+08, -8.349190457947527E+07,
2385036.500000000, A.D. 1817-Nov-28 00:00:00.0000,  7.342204021321353E+08, -3.397519194344441E+08, -6.065754524563889E+07,
2385096.500000000, A.D. 1818-Jan-27 00:00:00.0000,  7.588117113506635E+08, -2.842798976649854E+08, -3.741771538374899E+07,
2385156.500000000, A.D. 1818-Mar-28 00:00:00.0000,  7.783456820288520E+08, -2.269092239221791E+08, -1.392719276971983E+07,
2385216.500000000, A.D. 1818-May-27 00:00:00.0000,  7.926854147173096E+08, -1.680205840764200E+08,  9.657493648412833E+06,
2385276.500000000, A.D. 1818-Jul-26 00:00:00.0000,  8.017244504250691E+08, -1.080049383823657E+08,  3.317875371327078E+07,
2385336.500000000, A.D. 1818-Sep-24 00:00:00.0000,  8.053875152912413E+08, -4.726183536932210E+07,  5.647864042861619E+07,
2385396.500000000, A.D. 1818-Nov-23 00:00:00.0000,  8.036312383443635E+08,  1.380233147594202E+07,  7.939957304214327E+07,
2385456.500000000, A.D. 1819-Jan-22 00:00:00.0000,  7.964448325424020E+08,  7.477613605653706E+07,  1.017850822419222E+08,
2385516.500000000, A.D. 1819-Mar-23 00:00:00.0000,  7.838507207524220E+08,  1.352450162401764E+08,  1.234805812219027E+08,
2385576.500000000, A.D. 1819-May-22 00:00:00.0000,  7.659051060162213E+08,  1.947932734515905E+08,  1.443341713893747E+08,
2385636.500000000, A.D. 1819-Jul-21 00:00:00.0000,  7.426984698542579E+08,  2.530061775604388E+08,  1.641974815260322E+08,
2385696.500000000, A.D. 1819-Sep-19 00:00:00.0000,  7.143559718648038E+08,  3.094721938438848E+08,  1.829265444668231E+08,
2385756.500000000, A.D. 1819-Nov-18 00:00:00.0000,  6.810377311796641E+08,  3.637853392266151E+08,  2.003827121929944E+08,
2385816.500000000, A.D. 1820-Jan-17 00:00:00.0000,  6.429389694994316E+08,  4.155476785795380E+08,  2.164336121706972E+08,
2385876.500000000, A.D. 1820-Mar-17 00:00:00.0000,  6.002899816446983E+08,  4.643719516272272E+08,  2.309541366917845E+08,
2385936.500000000, A.D. 1820-May-16 00:00:00.0000,  5.533558951053778E+08,  5.098843400377022E+08,  2.438274668169013E+08,
2385996.500000000, A.D. 1820-Jul-15 00:00:00.0000,  5.024361978974987E+08,  5.517273641772848E+08,  2.549461241048314E+08,
2386056.500000000, A.D. 1820-Sep-13 00:00:00.0000,  4.478639912844605E+08,  5.895628946828513E+08,  2.642130404889718E+08,
2386116.500000000, A.D. 1820-Nov-12 00:00:00.0000,  3.900049284704193E+08,  6.230752549861116E+08,  2.715426333703930E+08,
