            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
2388756.500000000, A.D. 1828-Feb-04 00:00:00.0000,  3.920652876398813E+08, -5.439391622926037E+08, -4.260263245287189E+08,
2388816.500000000, A.D. 1828-Apr-04 00:00:00.0000,  4.484541761022151E+08, -5.216936863102680E+08, -4.000008026281253E+08,
2388876.500000000, A.D. 1828-Jun-03 00:00:00.0000,  5.016730992551872E+08, -4.957551445117086E+08, -3.711443384370031E+08,
2388936.500000000, A.D. 1828-Aug-02 00:00:00.0000,  5.513613620794920E+08, -4.663227010340412E+08, -3.396728752671347E+08,
2388996.500000000, A.D. 1828-Oct-01 00:00:00.0000,  5.971836835346943E+08, -4.336160732298296E+08, -3.058171777840383E+08,
2389056.500000000, A.D. 1828-Nov-30 00:00:00.0000,  6.388314749710073E+08, -3.978741173605762E+08, -2.698214514887425E+08,
2389116.500000000, A.D. 1829-Jan-29 00:00:00.0000,  6.760240033328654E+08, -3.593534126968333E+08, -2.319419723114589E+08,
2389176.500000000, A.D. 1829-Mar-30 00:00:00.0000,  7.085094734515285E+08, -3.183268487097605E+08, -1.924457316908736E+08,
2389236.500000000, A.D. 1829-May-29 00:00:00.0000,  7.360660346407137E+08, -2.750822135788887E+08, -1.516090911777710E+08,
2389296.500000000, A.D. 1829-Jul-28 00:00:00.0000,  7.585027228664542E+08, -2.299207770209955E+08, -1.097164386215771E+08,
2389356.500000000, A.D. 1829-Sep-26 00:00:00.0000,  7.756603447968416E+08, -1.831558531094663E+08, -6.705883551385198E+07,
2389416.500000000, A.D. 1829-Nov-25 00:00:00.0000,  7.874123229405243E+08, -1.351113417669220E+08, -2.393265098017761E+07,
2389476.500000000, A.D. 1830-Jan-24 00:00:00.0000,  7.936654887991929E+08, -8.612023835401410E+07,  1.936182788002336E+07,
2389536.500000000, A.D. 1830-Mar-25 00:00:00.0000,  7.943608275392275E+08, -3.652309416342863E+07,  6.252182093195003E+07,
2389596.500000000, A.D. 1830-May-24 00:00:00.0000,  7.894741760860966E+08,  1.333358146191017E+07,  1.052435239058674E+08,
2389656.500000000, A.D. 1830-Jul-23 00:00:00.0000,  7.790168648958760E+08,  6.309898314495672E+07,  1.472236286554896E+08,
2389716.500000000, A.D. 1830-Sep-21 00:00:00.0000,  7.630362822397524E+08,  1.124197539262626E+08,  1.881609042908669E+08,
2389776.500000000, A.D. 1830-Nov-20 00:00:00.0000,  7.416163571182958E+08,  1.609418223018295E+08,  2.277578484679055E+08,
2389836.500000000, A.D. 1831-Jan-19 00:00:00.0000,  7.148779409479220E+08,  2.083123387847697E+08,  2.657224143394722E+08,
2389896.500000000, A.D. 1831-Mar-20 00:00:00.0000,  6.829790570710694E+08,  2.541817156366737E+08,  3.017698121693778E+08,
2389956.500000000, A.D. 1831-May-19 00:00:00.0000,  6.461149913784970E+08,  2.982057865980826E+08,  3.356243930227214E+08,
2390016.500000000, A.D. 1831-Jul-18 00:00:00.0000,  6.045182070271773E+08,  3.400480806564041E+08,  3.670216136669926E+08,
